1000.000000	400.000000	0
1000.000000	399.500000	0
1000.000000	399.000000	0
1000.000000	398.500000	1
1000.000000	398.000000	0
1000.000000	397.500000	1
1000.000000	397.000000	1
1000.000000	396.500000	0
1000.000000	396.000000	0
1000.000000	395.500000	2
1000.000000	395.000000	1
1000.000000	394.500000	2
1000.000000	394.000000	1
1000.000000	393.500000	0
1000.000000	393.000000	1
1000.000000	392.500000	2
1000.000000	392.000000	5
1000.000000	391.500000	4
1000.000000	391.000000	8
1000.000000	390.500000	4
1000.000000	390.000000	5
1000.000000	389.500000	12
1000.000000	389.000000	3
1000.000000	388.500000	8
1000.000000	388.000000	8
1000.000000	387.500000	11
1000.000000	387.000000	11
1000.000000	386.500000	13
1000.000000	386.000000	7
1000.000000	385.500000	8
1000.000000	385.000000	19
1000.000000	384.500000	11
1000.000000	384.000000	16
1000.000000	383.500000	19
1000.000000	383.000000	12
1000.000000	382.500000	19
1000.000000	382.000000	24
1000.000000	381.500000	19
1000.000000	381.000000	32
1000.000000	380.500000	29
1000.000000	380.000000	33
1000.000000	379.500000	33
1000.000000	379.000000	33
1000.000000	378.500000	32
1000.000000	378.000000	42
1000.000000	377.500000	41
1000.000000	377.000000	42
1000.000000	376.500000	53
1000.000000	376.000000	51
1000.000000	375.500000	47
1000.000000	375.000000	53
1000.000000	374.500000	49
1000.000000	374.000000	50
1000.000000	373.500000	54
1000.000000	373.000000	55
1000.000000	372.500000	53
1000.000000	372.000000	65
1000.000000	371.500000	69
1000.000000	371.000000	68
1000.000000	370.500000	72
1000.000000	370.000000	70
1000.000000	369.500000	80
1000.000000	369.000000	74
1000.000000	368.500000	86
1000.000000	368.000000	79
1000.000000	367.500000	79
1000.000000	367.000000	76
1000.000000	366.500000	80
1000.000000	366.000000	85
1000.000000	365.500000	89
1000.000000	365.000000	88
1000.000000	364.500000	88
1000.000000	364.000000	96
1000.000000	363.500000	85
1000.000000	363.000000	95
1000.000000	362.500000	93
1000.000000	362.000000	94
1000.000000	361.500000	93
1000.000000	361.000000	95
1000.000000	360.500000	93
1000.000000	360.000000	91
1000.000000	359.500000	96
1000.000000	359.000000	95
1000.000000	358.500000	98
1000.000000	358.000000	95
1000.000000	357.500000	97
1000.000000	357.000000	98
1000.000000	356.500000	99
1000.000000	356.000000	100
1000.000000	355.500000	100
1000.000000	355.000000	100
1000.000000	354.500000	99
1000.000000	354.000000	100
1000.000000	353.500000	100
1000.000000	353.000000	100
1000.000000	352.500000	100
1000.000000	352.000000	100
1000.000000	351.500000	100
1000.000000	351.000000	100
1000.000000	350.500000	100
1000.000000	350.000000	100
1000.000000	349.500000	100
1000.000000	349.000000	100
1000.000000	348.500000	100
1000.000000	348.000000	100
1000.000000	347.500000	100
1000.000000	347.000000	100
1000.000000	346.500000	100
1000.000000	346.000000	100
1000.000000	345.500000	100
1000.000000	345.000000	100
1000.000000	344.500000	100
1000.000000	344.000000	100
1000.000000	343.500000	100
1000.000000	343.000000	100
1000.000000	342.500000	100
1000.000000	342.000000	100
1000.000000	341.500000	100
1000.000000	341.000000	100
1000.000000	340.500000	100
1000.000000	340.000000	100
1000.000000	339.500000	100
1000.000000	339.000000	100
1000.000000	338.500000	100
1000.000000	338.000000	100
1000.000000	337.500000	100
1000.000000	337.000000	100
1000.000000	336.500000	100
1000.000000	336.000000	100
1000.000000	335.500000	100
1000.000000	335.000000	100
1000.000000	334.500000	100
1000.000000	334.000000	100
1000.000000	333.500000	100
1000.000000	333.000000	100
1000.000000	332.500000	100
1000.000000	332.000000	100
1000.000000	331.500000	100
1000.000000	331.000000	100
1000.000000	330.500000	100
1000.000000	330.000000	100
1000.000000	329.500000	100
1000.000000	329.000000	100
1000.000000	328.500000	100
1000.000000	328.000000	100
1000.000000	327.500000	100
1000.000000	327.000000	100
1000.000000	326.500000	100
1000.000000	326.000000	100
1000.000000	325.500000	100
1000.000000	325.000000	100
1000.000000	324.500000	100
1000.000000	324.000000	100
1000.000000	323.500000	100
1000.000000	323.000000	100
1000.000000	322.500000	100
1000.000000	322.000000	100
1000.000000	321.500000	100
1000.000000	321.000000	100
1000.000000	320.500000	100
1000.000000	320.000000	100
1000.000000	319.500000	100
1000.000000	319.000000	100
1000.000000	318.500000	100
1000.000000	318.000000	100
1000.000000	317.500000	100
1000.000000	317.000000	100
1000.000000	316.500000	100
1000.000000	316.000000	100
1000.000000	315.500000	100
1000.000000	315.000000	100
1000.000000	314.500000	100
1000.000000	314.000000	100
1000.000000	313.500000	100
1000.000000	313.000000	100
1000.000000	312.500000	100
1000.000000	312.000000	100
1000.000000	311.500000	100
1000.000000	311.000000	100
1000.000000	310.500000	100
1000.000000	310.000000	100
1000.000000	309.500000	100
1000.000000	309.000000	100
1000.000000	308.500000	100
1000.000000	308.000000	100
1000.000000	307.500000	100
1000.000000	307.000000	100
1000.000000	306.500000	100
1000.000000	306.000000	100
1000.000000	305.500000	100
1000.000000	305.000000	100
1000.000000	304.500000	100
1000.000000	304.000000	100
1000.000000	303.500000	100
1000.000000	303.000000	100
1000.000000	302.500000	100
1000.000000	302.000000	100
1000.000000	301.500000	100
1000.000000	301.000000	100
1000.000000	300.500000	100
1000.000000	300.000000	100
1000.000000	410.000000	0
1000.000000	409.500000	0
1000.000000	409.000000	0
1000.000000	408.500000	0
1000.000000	408.000000	0
1000.000000	407.500000	0
1000.000000	407.000000	0
1000.000000	406.500000	0
1000.000000	406.000000	0
1000.000000	405.500000	0
1000.000000	405.000000	0
1000.000000	404.500000	0
1000.000000	404.000000	0
1000.000000	403.500000	0
1000.000000	403.000000	0
1000.000000	402.500000	0
1000.000000	402.000000	0
1000.000000	401.500000	0
1000.000000	401.000000	0
1000.000000	400.500000	0
1000.000000	400.000000	0
