300.000000	360.000000	25
300.000000	359.500000	21
300.000000	359.000000	20
300.000000	358.500000	26
300.000000	358.000000	30
300.000000	357.500000	28
300.000000	357.000000	39
300.000000	356.500000	32
300.000000	356.000000	31
300.000000	355.500000	41
300.000000	355.000000	46
300.000000	354.500000	43
300.000000	354.000000	44
300.000000	353.500000	53
300.000000	353.000000	45
300.000000	352.500000	51
300.000000	352.000000	53
300.000000	351.500000	57
300.000000	351.000000	53
300.000000	350.500000	59
300.000000	350.000000	62
300.000000	349.500000	58
300.000000	349.000000	65
300.000000	348.500000	73
300.000000	348.000000	74
300.000000	347.500000	67
300.000000	347.000000	71
300.000000	346.500000	70
300.000000	346.000000	73
300.000000	345.500000	79
300.000000	345.000000	80
300.000000	344.500000	84
300.000000	344.000000	80
300.000000	343.500000	86
300.000000	343.000000	84
300.000000	342.500000	95
300.000000	342.000000	90
300.000000	341.500000	90
300.000000	341.000000	92
300.000000	340.500000	96
300.000000	340.000000	92
300.000000	339.500000	97
300.000000	339.000000	95
300.000000	338.500000	96
300.000000	338.000000	94
300.000000	337.500000	97
300.000000	337.000000	96
300.000000	336.500000	98
300.000000	336.000000	96
300.000000	335.500000	97
300.000000	335.000000	99
300.000000	334.500000	99
300.000000	334.000000	98
300.000000	333.500000	100
300.000000	333.000000	98
300.000000	332.500000	100
300.000000	332.000000	99
300.000000	331.500000	100
300.000000	331.000000	99
300.000000	330.500000	100
300.000000	330.000000	100
300.000000	329.500000	100
300.000000	329.000000	99
300.000000	328.500000	100
300.000000	328.000000	100
300.000000	327.500000	100
300.000000	327.000000	100
300.000000	326.500000	100
300.000000	326.000000	100
300.000000	325.500000	100
300.000000	325.000000	100
300.000000	324.500000	100
300.000000	324.000000	100
300.000000	323.500000	100
300.000000	323.000000	100
300.000000	322.500000	100
300.000000	322.000000	100
300.000000	321.500000	100
300.000000	321.000000	100
300.000000	320.500000	100
300.000000	320.000000	100
300.000000	319.500000	100
300.000000	319.000000	100
300.000000	318.500000	100
300.000000	318.000000	100
300.000000	317.500000	100
300.000000	317.000000	100
300.000000	316.500000	100
300.000000	316.000000	100
300.000000	315.500000	100
300.000000	315.000000	100
300.000000	314.500000	100
300.000000	314.000000	100
300.000000	313.500000	100
300.000000	313.000000	100
300.000000	312.500000	100
300.000000	312.000000	100
300.000000	311.500000	100
300.000000	311.000000	100
300.000000	310.500000	100
300.000000	310.000000	100
300.000000	309.500000	100
300.000000	309.000000	100
300.000000	308.500000	100
300.000000	308.000000	100
300.000000	307.500000	100
300.000000	307.000000	100
300.000000	306.500000	100
300.000000	306.000000	100
300.000000	305.500000	100
300.000000	305.000000	100
300.000000	304.500000	100
300.000000	304.000000	100
300.000000	303.500000	100
300.000000	303.000000	100
300.000000	302.500000	100
300.000000	302.000000	100
300.000000	301.500000	100
300.000000	301.000000	100
300.000000	300.500000	100
300.000000	300.000000	100
300.000000	299.500000	100
300.000000	299.000000	100
300.000000	298.500000	100
300.000000	298.000000	100
300.000000	297.500000	100
300.000000	297.000000	100
300.000000	296.500000	100
300.000000	296.000000	100
300.000000	295.500000	100
300.000000	295.000000	100
300.000000	294.500000	100
300.000000	294.000000	100
300.000000	293.500000	100
300.000000	293.000000	100
300.000000	292.500000	100
300.000000	292.000000	100
300.000000	291.500000	100
300.000000	291.000000	100
300.000000	290.500000	100
300.000000	290.000000	100
300.000000	390.000000	0
300.000000	389.500000	0
300.000000	389.000000	0
300.000000	388.500000	0
300.000000	388.000000	0
300.000000	387.500000	0
300.000000	387.000000	0
300.000000	386.500000	0
300.000000	386.000000	0
300.000000	385.500000	0
300.000000	385.000000	0
300.000000	384.500000	0
300.000000	384.000000	0
300.000000	383.500000	0
300.000000	383.000000	0
300.000000	382.500000	0
300.000000	382.000000	0
300.000000	381.500000	0
300.000000	381.000000	0
300.000000	380.500000	0
300.000000	380.000000	0
300.000000	379.500000	0
300.000000	379.000000	0
300.000000	378.500000	0
300.000000	378.000000	0
300.000000	377.500000	0
300.000000	377.000000	0
300.000000	376.500000	0
300.000000	376.000000	0
300.000000	375.500000	1
300.000000	375.000000	0
300.000000	374.500000	1
300.000000	374.000000	0
300.000000	373.500000	0
300.000000	373.000000	1
300.000000	372.500000	0
300.000000	372.000000	2
300.000000	371.500000	0
300.000000	371.000000	2
300.000000	370.500000	1
300.000000	370.000000	3
300.000000	369.500000	5
300.000000	369.000000	2
300.000000	368.500000	1
300.000000	368.000000	8
300.000000	367.500000	2
300.000000	367.000000	5
300.000000	366.500000	8
300.000000	366.000000	15
300.000000	365.500000	8
300.000000	365.000000	7
300.000000	364.500000	12
300.000000	364.000000	11
300.000000	363.500000	15
300.000000	363.000000	20
300.000000	362.500000	13
300.000000	362.000000	11
300.000000	361.500000	18
300.000000	361.000000	20
300.000000	360.500000	27
300.000000	360.000000	19

